timestamp,user_identifier,session_id,action_type,action_details,question_id,response,score,scenario_type,message_content,option_selected,page_visited,chatbot_type
2025-09-24T01:16:14.483Z,AFE123,session_1758675429384_r8rq2y8t7,option_selected,"Option selected: {""id"":""yes"",""text"":""Yes"",""value"":""yes"",""points"":1}",,,,,,yes,ai-chatbot,general-ai
2025-09-24T01:16:14.533Z,AFE123,session_1758675429384_r8rq2y8t7,questionnaire_option_selected,Question: forget_things,forget_things,Yes,,,,yes,,general-ai
2025-09-24T01:16:21.717Z,AFE123,session_1758675429384_r8rq2y8t7,option_selected,"Option selected: {""id"":""yes"",""text"":""Yes"",""value"":""yes"",""points"":1}",,,,,,yes,ai-chatbot,general-ai
2025-09-24T01:16:21.771Z,AFE123,session_1758675429384_r8rq2y8t7,questionnaire_option_selected,Question: family_friends_concern,family_friends_concern,Yes,,,,yes,,general-ai
2025-09-24T01:16:25.128Z,AFE123,session_1758675429384_r8rq2y8t7,option_selected,"Option selected: {""id"":""no"",""text"":""No"",""value"":""no"",""points"":0}",,,,,,no,ai-chatbot,general-ai
2025-09-24T01:16:25.178Z,AFE123,session_1758675429384_r8rq2y8t7,questionnaire_option_selected,Question: trouble_using,trouble_using,No,,,,no,,general-ai
2025-09-24T01:16:28.811Z,AFE123,session_1758675429384_r8rq2y8t7,option_selected,"Option selected: {""id"":""yes"",""text"":""Yes, that would be helpful"",""value"":""yes""}",,,,,,yes,ai-chatbot,general-ai
2025-09-24T01:16:28.857Z,AFE123,session_1758675429384_r8rq2y8t7,questionnaire_option_selected,Question: healthier_habits,healthier_habits,"Yes, that would be helpful",,,,yes,,general-ai
2025-09-24T01:17:47.136Z,AFE123,session_1758675429384_r8rq2y8t7,option_selected,"Option selected: {""type"":""continue_scenario""}",,,,,,continue_scenario,ai-chatbot,general-ai
2025-09-24T01:17:50.858Z,AFE123,session_1758675429384_r8rq2y8t7,option_selected,"Option selected: {""type"":""continue_question""}",,,,,,continue_question,ai-chatbot,general-ai
2025-09-24T01:17:53.457Z,AFE123,session_1758675429384_r8rq2y8t7,option_selected,"Option selected: {""type"":""continue_scenario""}",,,,,,continue_scenario,ai-chatbot,general-ai
2025-09-24T01:17:55.619Z,AFE123,session_1758675429384_r8rq2y8t7,option_selected,"Option selected: {""type"":""continue_question""}",,,,,,continue_question,ai-chatbot,general-ai
2025-09-24T01:17:58.681Z,AFE123,session_1758675429384_r8rq2y8t7,simulation_started,Started scenario: peer_pressure,,,,peer_pressure,,,,general-ai
2025-09-24T01:19:15.342Z,AFE123,session_1758675429384_r8rq2y8t7,page_visited,User entered AI chatbot page,,,,,,,ai-chatbot,general-ai
2025-09-24T01:19:15.351Z,AFE123,session_1758675429384_r8rq2y8t7,questionnaire_started,Questionnaire started,,,,,,,ai-chatbot,general-ai
2025-09-24T01:19:18.059Z,AFE123,session_1758675429384_r8rq2y8t7,option_selected,"Option selected: {""id"":""yes"",""text"":""Yes, let's start"",""value"":""yes""}",,,,,,yes,ai-chatbot,general-ai
2025-09-24T01:19:18.112Z,AFE123,session_1758675429384_r8rq2y8t7,questionnaire_option_selected,Question: intro_question,intro_question,"Yes, let's start",,,,yes,,general-ai
2025-09-24T01:19:20.072Z,AFE123,session_1758675429384_r8rq2y8t7,option_selected,"Option selected: {""id"":""yes"",""text"":""Yes"",""value"":""yes""}",,,,,,yes,ai-chatbot,general-ai
2025-09-24T01:19:20.117Z,AFE123,session_1758675429384_r8rq2y8t7,questionnaire_option_selected,Question: age_check,age_check,Yes,,,,yes,,general-ai
2025-09-24T01:19:22.022Z,AFE123,session_1758675429384_r8rq2y8t7,option_selected,"Option selected: {""id"":""yes"",""text"":""Yes"",""value"":""yes""}",,,,,,yes,ai-chatbot,general-ai
2025-09-24T01:19:22.077Z,AFE123,session_1758675429384_r8rq2y8t7,questionnaire_option_selected,Question: alcohol_experience,alcohol_experience,Yes,,,,yes,,general-ai
2025-09-24T01:19:24.055Z,AFE123,session_1758675429384_r8rq2y8t7,option_selected,"Option selected: {""id"":""yes"",""text"":""Yes, let's do it!"",""value"":""yes""}",,,,,,yes,ai-chatbot,general-ai
2025-09-24T01:19:24.109Z,AFE123,session_1758675429384_r8rq2y8t7,questionnaire_option_selected,Question: continue_assessment,continue_assessment,"Yes, let's do it!",,,,yes,,general-ai
2025-09-24T01:19:26.079Z,AFE123,session_1758675429384_r8rq2y8t7,option_selected,"Option selected: {""id"":""never"",""text"":""Never"",""value"":""never"",""points"":0}",,,,,,never,ai-chatbot,general-ai
2025-09-24T01:19:26.137Z,AFE123,session_1758675429384_r8rq2y8t7,questionnaire_option_selected,Question: drinking_frequency,drinking_frequency,Never,,,,never,,general-ai
2025-09-24T01:19:30.740Z,AFE123,session_1758675429384_r8rq2y8t7,option_selected,"Option selected: {""id"":""yes"",""text"":""Yes"",""value"":""yes"",""points"":1}",,,,,,yes,ai-chatbot,general-ai
2025-09-24T01:19:30.801Z,AFE123,session_1758675429384_r8rq2y8t7,questionnaire_option_selected,Question: car_ride,car_ride,Yes,,,,yes,,general-ai
2025-09-24T01:20:12.410Z,AFE123,session_1758675429384_r8rq2y8t7,option_selected,"Option selected: {""id"":""yes"",""text"":""Yes"",""value"":""yes"",""points"":1}",,,,,,yes,ai-chatbot,general-ai
2025-09-24T01:20:12.484Z,AFE123,session_1758675429384_r8rq2y8t7,questionnaire_option_selected,Question: relax_fit_in,relax_fit_in,Yes,,,,yes,,general-ai
2025-09-24T01:20:14.473Z,AFE123,session_1758675429384_r8rq2y8t7,option_selected,"Option selected: {""id"":""yes"",""text"":""Yes"",""value"":""yes"",""points"":1}",,,,,,yes,ai-chatbot,general-ai
2025-09-24T01:20:14.537Z,AFE123,session_1758675429384_r8rq2y8t7,questionnaire_option_selected,Question: alone_use,alone_use,Yes,,,,yes,,general-ai
2025-09-24T01:20:16.510Z,AFE123,session_1758675429384_r8rq2y8t7,option_selected,"Option selected: {""id"":""yes"",""text"":""Yes"",""value"":""yes"",""points"":1}",,,,,,yes,ai-chatbot,general-ai
2025-09-24T01:20:16.570Z,AFE123,session_1758675429384_r8rq2y8t7,questionnaire_option_selected,Question: forget_things,forget_things,Yes,,,,yes,,general-ai
2025-09-24T01:20:18.524Z,AFE123,session_1758675429384_r8rq2y8t7,option_selected,"Option selected: {""id"":""yes"",""text"":""Yes"",""value"":""yes"",""points"":1}",,,,,,yes,ai-chatbot,general-ai
2025-09-24T01:20:18.580Z,AFE123,session_1758675429384_r8rq2y8t7,questionnaire_option_selected,Question: family_friends_concern,family_friends_concern,Yes,,,,yes,,general-ai
2025-09-24T01:20:22.519Z,AFE123,session_1758675429384_r8rq2y8t7,option_selected,"Option selected: {""id"":""yes"",""text"":""Yes"",""value"":""yes"",""points"":1}",,,,,,yes,ai-chatbot,general-ai
2025-09-24T01:20:22.579Z,AFE123,session_1758675429384_r8rq2y8t7,questionnaire_option_selected,Question: trouble_using,trouble_using,Yes,,,,yes,,general-ai
2025-09-24T01:20:24.996Z,AFE123,session_1758675429384_r8rq2y8t7,option_selected,"Option selected: {""id"":""yes"",""text"":""Yes, that would be helpful"",""value"":""yes""}",,,,,,yes,ai-chatbot,general-ai
2025-09-24T01:20:25.053Z,AFE123,session_1758675429384_r8rq2y8t7,questionnaire_option_selected,Question: healthier_habits,healthier_habits,"Yes, that would be helpful",,,,yes,,general-ai
2025-09-24T01:20:26.611Z,AFE123,session_1758675429384_r8rq2y8t7,,Assessment completed,,,,,,,,general-ai
2025-09-24T01:21:39.507Z,AFE123,session_1758675429384_r8rq2y8t7,page_visited,User entered AI chatbot page,,,,,,,ai-chatbot,general-ai
2025-09-24T01:21:39.532Z,AFE123,session_1758675429384_r8rq2y8t7,questionnaire_started,Questionnaire started,,,,,,,ai-chatbot,general-ai
2025-09-24T01:21:41.542Z,AFE123,session_1758675429384_r8rq2y8t7,option_selected,"Option selected: {""id"":""yes"",""text"":""Yes, let's start"",""value"":""yes""}",,,,,,yes,ai-chatbot,general-ai
2025-09-24T01:21:41.600Z,AFE123,session_1758675429384_r8rq2y8t7,questionnaire_option_selected,Question: intro_question,intro_question,"Yes, let's start",,,,yes,,general-ai
2025-09-24T01:21:43.533Z,AFE123,session_1758675429384_r8rq2y8t7,option_selected,"Option selected: {""id"":""yes"",""text"":""Yes"",""value"":""yes""}",,,,,,yes,ai-chatbot,general-ai
2025-09-24T01:21:43.620Z,AFE123,session_1758675429384_r8rq2y8t7,questionnaire_option_selected,Question: age_check,age_check,Yes,,,,yes,,general-ai
2025-09-24T01:21:45.978Z,AFE123,session_1758675429384_r8rq2y8t7,option_selected,"Option selected: {""id"":""yes"",""text"":""Yes"",""value"":""yes""}",,,,,,yes,ai-chatbot,general-ai
2025-09-24T01:21:46.027Z,AFE123,session_1758675429384_r8rq2y8t7,questionnaire_option_selected,Question: alcohol_experience,alcohol_experience,Yes,,,,yes,,general-ai
2025-09-24T01:21:47.933Z,AFE123,session_1758675429384_r8rq2y8t7,option_selected,"Option selected: {""id"":""yes"",""text"":""Yes, let's do it!"",""value"":""yes""}",,,,,,yes,ai-chatbot,general-ai
2025-09-24T01:21:47.986Z,AFE123,session_1758675429384_r8rq2y8t7,questionnaire_option_selected,Question: continue_assessment,continue_assessment,"Yes, let's do it!",,,,yes,,general-ai
2025-09-24T01:21:50.068Z,AFE123,session_1758675429384_r8rq2y8t7,option_selected,"Option selected: {""id"":""never"",""text"":""Never"",""value"":""never"",""points"":0}",,,,,,never,ai-chatbot,general-ai
2025-09-24T01:21:50.147Z,AFE123,session_1758675429384_r8rq2y8t7,questionnaire_option_selected,Question: drinking_frequency,drinking_frequency,Never,,,,never,,general-ai
2025-09-24T01:21:54.237Z,AFE123,session_1758675429384_r8rq2y8t7,option_selected,"Option selected: {""id"":""yes"",""text"":""Yes"",""value"":""yes"",""points"":1}",,,,,,yes,ai-chatbot,general-ai
2025-09-24T01:21:54.291Z,AFE123,session_1758675429384_r8rq2y8t7,questionnaire_option_selected,Question: car_ride,car_ride,Yes,,,,yes,,general-ai
2025-09-24T01:21:56.282Z,AFE123,session_1758675429384_r8rq2y8t7,option_selected,"Option selected: {""id"":""yes"",""text"":""Yes"",""value"":""yes"",""points"":1}",,,,,,yes,ai-chatbot,general-ai
2025-09-24T01:21:56.330Z,AFE123,session_1758675429384_r8rq2y8t7,questionnaire_option_selected,Question: relax_fit_in,relax_fit_in,Yes,,,,yes,,general-ai
2025-09-24T01:21:58.315Z,AFE123,session_1758675429384_r8rq2y8t7,option_selected,"Option selected: {""id"":""yes"",""text"":""Yes"",""value"":""yes"",""points"":1}",,,,,,yes,ai-chatbot,general-ai
2025-09-24T01:21:58.364Z,AFE123,session_1758675429384_r8rq2y8t7,questionnaire_option_selected,Question: alone_use,alone_use,Yes,,,,yes,,general-ai
2025-09-24T01:22:00.390Z,AFE123,session_1758675429384_r8rq2y8t7,option_selected,"Option selected: {""id"":""yes"",""text"":""Yes"",""value"":""yes"",""points"":1}",,,,,,yes,ai-chatbot,general-ai
2025-09-24T01:22:00.453Z,AFE123,session_1758675429384_r8rq2y8t7,questionnaire_option_selected,Question: forget_things,forget_things,Yes,,,,yes,,general-ai
2025-09-24T01:22:02.526Z,AFE123,session_1758675429384_r8rq2y8t7,option_selected,"Option selected: {""id"":""yes"",""text"":""Yes"",""value"":""yes"",""points"":1}",,,,,,yes,ai-chatbot,general-ai
2025-09-24T01:22:02.584Z,AFE123,session_1758675429384_r8rq2y8t7,questionnaire_option_selected,Question: family_friends_concern,family_friends_concern,Yes,,,,yes,,general-ai
2025-09-24T01:22:04.537Z,AFE123,session_1758675429384_r8rq2y8t7,option_selected,"Option selected: {""id"":""yes"",""text"":""Yes"",""value"":""yes"",""points"":1}",,,,,,yes,ai-chatbot,general-ai
2025-09-24T01:22:04.596Z,AFE123,session_1758675429384_r8rq2y8t7,questionnaire_option_selected,Question: trouble_using,trouble_using,Yes,,,,yes,,general-ai
2025-09-24T01:22:06.593Z,AFE123,session_1758675429384_r8rq2y8t7,option_selected,"Option selected: {""id"":""yes"",""text"":""Yes, that would be helpful"",""value"":""yes""}",,,,,,yes,ai-chatbot,general-ai
2025-09-24T01:22:06.651Z,AFE123,session_1758675429384_r8rq2y8t7,questionnaire_option_selected,Question: healthier_habits,healthier_habits,"Yes, that would be helpful",,,,yes,,general-ai
2025-09-24T01:22:08.201Z,AFE123,session_1758675429384_r8rq2y8t7,,Assessment completed,,,,,,,,general-ai
2025-09-24T01:27:16.429Z,AFE123,session_1758675429384_r8rq2y8t7,page_visited,User entered AI chatbot page,,,,,,,ai-chatbot,general-ai
2025-09-24T01:27:16.434Z,AFE123,session_1758675429384_r8rq2y8t7,questionnaire_started,Questionnaire started,,,,,,,ai-chatbot,general-ai
2025-09-24T01:29:10.133Z,AFE123,session_1758675429384_r8rq2y8t7,page_visited,User entered AI chatbot page,,,,,,,ai-chatbot,general-ai
2025-09-24T01:29:10.147Z,AFE123,session_1758675429384_r8rq2y8t7,questionnaire_started,Questionnaire started,,,,,,,ai-chatbot,general-ai
2025-09-24T01:29:10.658Z,AFE123,session_1758675429384_r8rq2y8t7,option_selected,"Option selected: {""id"":""yes"",""text"":""Yes, let's start"",""value"":""yes""}",,,,,,yes,ai-chatbot,general-ai
2025-09-24T01:29:10.731Z,AFE123,session_1758675429384_r8rq2y8t7,questionnaire_option_selected,Question: intro_question,intro_question,"Yes, let's start",,,,yes,,general-ai
2025-09-24T01:29:12.674Z,AFE123,session_1758675429384_r8rq2y8t7,option_selected,"Option selected: {""id"":""yes"",""text"":""Yes"",""value"":""yes""}",,,,,,yes,ai-chatbot,general-ai
2025-09-24T01:29:12.717Z,AFE123,session_1758675429384_r8rq2y8t7,questionnaire_option_selected,Question: age_check,age_check,Yes,,,,yes,,general-ai
2025-09-24T01:29:15.109Z,AFE123,session_1758675429384_r8rq2y8t7,option_selected,"Option selected: {""id"":""no"",""text"":""No"",""value"":""no""}",,,,,,no,ai-chatbot,general-ai
2025-09-24T01:29:15.154Z,AFE123,session_1758675429384_r8rq2y8t7,questionnaire_option_selected,Question: alcohol_experience,alcohol_experience,No,,,,no,,general-ai
2025-09-24T01:29:17.133Z,AFE123,session_1758675429384_r8rq2y8t7,option_selected,"Option selected: {""id"":""yes"",""text"":""Yes, let's do it!"",""value"":""yes""}",,,,,,yes,ai-chatbot,general-ai
2025-09-24T01:29:17.174Z,AFE123,session_1758675429384_r8rq2y8t7,questionnaire_option_selected,Question: continue_assessment,continue_assessment,"Yes, let's do it!",,,,yes,,general-ai
2025-09-24T01:29:19.396Z,AFE123,session_1758675429384_r8rq2y8t7,option_selected,"Option selected: {""id"":""never"",""text"":""Never"",""value"":""never"",""points"":0}",,,,,,never,ai-chatbot,general-ai
2025-09-24T01:29:19.454Z,AFE123,session_1758675429384_r8rq2y8t7,questionnaire_option_selected,Question: drinking_frequency,drinking_frequency,Never,,,,never,,general-ai
2025-09-24T01:29:23.637Z,AFE123,session_1758675429384_r8rq2y8t7,option_selected,"Option selected: {""id"":""no"",""text"":""No"",""value"":""no"",""points"":0}",,,,,,no,ai-chatbot,general-ai
2025-09-24T01:29:23.683Z,AFE123,session_1758675429384_r8rq2y8t7,questionnaire_option_selected,Question: car_ride,car_ride,No,,,,no,,general-ai
2025-09-24T01:29:25.682Z,AFE123,session_1758675429384_r8rq2y8t7,option_selected,"Option selected: {""id"":""no"",""text"":""No"",""value"":""no"",""points"":0}",,,,,,no,ai-chatbot,general-ai
2025-09-24T01:29:25.733Z,AFE123,session_1758675429384_r8rq2y8t7,questionnaire_option_selected,Question: relax_fit_in,relax_fit_in,No,,,,no,,general-ai
2025-09-24T01:29:27.708Z,AFE123,session_1758675429384_r8rq2y8t7,option_selected,"Option selected: {""id"":""no"",""text"":""No"",""value"":""no"",""points"":0}",,,,,,no,ai-chatbot,general-ai
2025-09-24T01:29:27.766Z,AFE123,session_1758675429384_r8rq2y8t7,questionnaire_option_selected,Question: alone_use,alone_use,No,,,,no,,general-ai
2025-09-24T01:29:29.916Z,AFE123,session_1758675429384_r8rq2y8t7,option_selected,"Option selected: {""id"":""yes"",""text"":""Yes"",""value"":""yes"",""points"":1}",,,,,,yes,ai-chatbot,general-ai
2025-09-24T01:29:29.961Z,AFE123,session_1758675429384_r8rq2y8t7,questionnaire_option_selected,Question: forget_things,forget_things,Yes,,,,yes,,general-ai
2025-09-24T01:29:31.781Z,AFE123,session_1758675429384_r8rq2y8t7,option_selected,"Option selected: {""id"":""yes"",""text"":""Yes"",""value"":""yes"",""points"":1}",,,,,,yes,ai-chatbot,general-ai
2025-09-24T01:29:31.848Z,AFE123,session_1758675429384_r8rq2y8t7,questionnaire_option_selected,Question: family_friends_concern,family_friends_concern,Yes,,,,yes,,general-ai
2025-09-24T01:29:33.805Z,AFE123,session_1758675429384_r8rq2y8t7,option_selected,"Option selected: {""id"":""yes"",""text"":""Yes"",""value"":""yes"",""points"":1}",,,,,,yes,ai-chatbot,general-ai
2025-09-24T01:29:33.869Z,AFE123,session_1758675429384_r8rq2y8t7,questionnaire_option_selected,Question: trouble_using,trouble_using,Yes,,,,yes,,general-ai
2025-09-24T01:29:35.821Z,AFE123,session_1758675429384_r8rq2y8t7,option_selected,"Option selected: {""id"":""yes"",""text"":""Yes, that would be helpful"",""value"":""yes""}",,,,,,yes,ai-chatbot,general-ai
2025-09-24T01:29:35.876Z,AFE123,session_1758675429384_r8rq2y8t7,questionnaire_option_selected,Question: healthier_habits,healthier_habits,"Yes, that would be helpful",,,,yes,,general-ai
2025-09-24T01:29:37.409Z,AFE123,session_1758675429384_r8rq2y8t7,,Assessment completed,,,,,,,,general-ai
2025-09-24T01:29:54.824Z,AFE123,session_1758675429384_r8rq2y8t7,option_selected,"Option selected: {""type"":""continue_scenario""}",,,,,,continue_scenario,ai-chatbot,general-ai
2025-09-24T01:30:10.853Z,AFE123,session_1758675429384_r8rq2y8t7,option_selected,"Option selected: {""type"":""continue_question""}",,,,,,continue_question,ai-chatbot,general-ai
2025-09-24T01:30:13.495Z,AFE123,session_1758675429384_r8rq2y8t7,option_selected,"Option selected: {""type"":""continue_scenario""}",,,,,,continue_scenario,ai-chatbot,general-ai
2025-09-24T01:30:27.130Z,AFE123,session_1758675429384_r8rq2y8t7,option_selected,"Option selected: {""type"":""continue_question""}",,,,,,continue_question,ai-chatbot,general-ai
2025-09-24T01:30:29.598Z,AFE123,session_1758675429384_r8rq2y8t7,option_selected,"Option selected: {""type"":""continue_scenario""}",,,,,,continue_scenario,ai-chatbot,general-ai
2025-09-24T01:30:31.348Z,AFE123,session_1758675429384_r8rq2y8t7,option_selected,"Option selected: {""type"":""continue_question""}",,,,,,continue_question,ai-chatbot,general-ai
2025-09-24T01:30:34.382Z,AFE123,session_1758675429384_r8rq2y8t7,simulation_started,Started scenario: peer_pressure,,,,peer_pressure,,,,general-ai
2025-09-24T01:30:44.468Z,AFE123,session_1758675429384_r8rq2y8t7,message_sent,User sent message,,,,,hi,,,general-ai
2025-09-24T01:30:47.180Z,AFE123,session_1758675429384_r8rq2y8t7,simulation_option_selected,Scenario evaluation: Inappropriate,,hi,10,peer_pressure,,inappropriate,,general-ai
2025-09-24T01:32:01.065Z,AFE123,session_1758675429384_r8rq2y8t7,page_visited,User entered AI chatbot page,,,,,,,ai-chatbot,general-ai
2025-09-24T01:32:01.074Z,AFE123,session_1758675429384_r8rq2y8t7,questionnaire_started,Questionnaire started,,,,,,,ai-chatbot,general-ai
2025-09-24T01:32:01.847Z,AFE123,session_1758675429384_r8rq2y8t7,option_selected,"Option selected: {""id"":""yes"",""text"":""Yes, let's start"",""value"":""yes""}",,,,,,yes,ai-chatbot,general-ai
2025-09-24T01:32:01.887Z,AFE123,session_1758675429384_r8rq2y8t7,questionnaire_option_selected,Question: intro_question,intro_question,"Yes, let's start",,,,yes,,general-ai
2025-09-24T01:32:03.823Z,AFE123,session_1758675429384_r8rq2y8t7,option_selected,"Option selected: {""id"":""yes"",""text"":""Yes"",""value"":""yes""}",,,,,,yes,ai-chatbot,general-ai
2025-09-24T01:32:03.887Z,AFE123,session_1758675429384_r8rq2y8t7,questionnaire_option_selected,Question: age_check,age_check,Yes,,,,yes,,general-ai
2025-09-24T01:32:05.886Z,AFE123,session_1758675429384_r8rq2y8t7,option_selected,"Option selected: {""id"":""yes"",""text"":""Yes"",""value"":""yes""}",,,,,,yes,ai-chatbot,general-ai
2025-09-24T01:32:05.937Z,AFE123,session_1758675429384_r8rq2y8t7,questionnaire_option_selected,Question: alcohol_experience,alcohol_experience,Yes,,,,yes,,general-ai
2025-09-24T01:32:08.042Z,AFE123,session_1758675429384_r8rq2y8t7,option_selected,"Option selected: {""id"":""yes"",""text"":""Yes, let's do it!"",""value"":""yes""}",,,,,,yes,ai-chatbot,general-ai
2025-09-24T01:32:08.083Z,AFE123,session_1758675429384_r8rq2y8t7,questionnaire_option_selected,Question: continue_assessment,continue_assessment,"Yes, let's do it!",,,,yes,,general-ai
2025-09-24T01:32:09.979Z,AFE123,session_1758675429384_r8rq2y8t7,option_selected,"Option selected: {""id"":""never"",""text"":""Never"",""value"":""never"",""points"":0}",,,,,,never,ai-chatbot,general-ai
2025-09-24T01:32:10.040Z,AFE123,session_1758675429384_r8rq2y8t7,questionnaire_option_selected,Question: drinking_frequency,drinking_frequency,Never,,,,never,,general-ai
2025-09-24T01:32:14.015Z,AFE123,session_1758675429384_r8rq2y8t7,option_selected,"Option selected: {""id"":""yes"",""text"":""Yes"",""value"":""yes"",""points"":1}",,,,,,yes,ai-chatbot,general-ai
2025-09-24T01:32:14.069Z,AFE123,session_1758675429384_r8rq2y8t7,questionnaire_option_selected,Question: car_ride,car_ride,Yes,,,,yes,,general-ai
2025-09-24T01:32:15.933Z,AFE123,session_1758675429384_r8rq2y8t7,option_selected,"Option selected: {""id"":""yes"",""text"":""Yes"",""value"":""yes"",""points"":1}",,,,,,yes,ai-chatbot,general-ai
2025-09-24T01:32:15.984Z,AFE123,session_1758675429384_r8rq2y8t7,questionnaire_option_selected,Question: relax_fit_in,relax_fit_in,Yes,,,,yes,,general-ai
2025-09-24T01:32:17.933Z,AFE123,session_1758675429384_r8rq2y8t7,option_selected,"Option selected: {""id"":""yes"",""text"":""Yes"",""value"":""yes"",""points"":1}",,,,,,yes,ai-chatbot,general-ai
2025-09-24T01:32:17.978Z,AFE123,session_1758675429384_r8rq2y8t7,questionnaire_option_selected,Question: alone_use,alone_use,Yes,,,,yes,,general-ai
2025-09-24T01:32:19.826Z,AFE123,session_1758675429384_r8rq2y8t7,option_selected,"Option selected: {""id"":""yes"",""text"":""Yes"",""value"":""yes"",""points"":1}",,,,,,yes,ai-chatbot,general-ai
2025-09-24T01:32:19.883Z,AFE123,session_1758675429384_r8rq2y8t7,questionnaire_option_selected,Question: forget_things,forget_things,Yes,,,,yes,,general-ai
2025-09-24T01:32:21.802Z,AFE123,session_1758675429384_r8rq2y8t7,option_selected,"Option selected: {""id"":""yes"",""text"":""Yes"",""value"":""yes"",""points"":1}",,,,,,yes,ai-chatbot,general-ai
2025-09-24T01:32:21.844Z,AFE123,session_1758675429384_r8rq2y8t7,questionnaire_option_selected,Question: family_friends_concern,family_friends_concern,Yes,,,,yes,,general-ai
2025-09-24T01:32:23.807Z,AFE123,session_1758675429384_r8rq2y8t7,option_selected,"Option selected: {""id"":""yes"",""text"":""Yes"",""value"":""yes"",""points"":1}",,,,,,yes,ai-chatbot,general-ai
2025-09-24T01:32:23.858Z,AFE123,session_1758675429384_r8rq2y8t7,questionnaire_option_selected,Question: trouble_using,trouble_using,Yes,,,,yes,,general-ai
2025-09-24T01:32:25.576Z,AFE123,session_1758675429384_r8rq2y8t7,option_selected,"Option selected: {""id"":""yes"",""text"":""Yes, that would be helpful"",""value"":""yes""}",,,,,,yes,ai-chatbot,general-ai
2025-09-24T01:32:25.628Z,AFE123,session_1758675429384_r8rq2y8t7,questionnaire_option_selected,Question: healthier_habits,healthier_habits,"Yes, that would be helpful",,,,yes,,general-ai
2025-09-24T01:32:27.166Z,AFE123,session_1758675429384_r8rq2y8t7,,Assessment completed,,,,,,,,general-ai
2025-09-24T01:32:30.102Z,AFE123,session_1758675429384_r8rq2y8t7,option_selected,"Option selected: {""type"":""continue_scenario""}",,,,,,continue_scenario,ai-chatbot,general-ai
2025-09-24T01:32:32.155Z,AFE123,session_1758675429384_r8rq2y8t7,option_selected,"Option selected: {""type"":""continue_question""}",,,,,,continue_question,ai-chatbot,general-ai
2025-09-24T01:32:34.849Z,AFE123,session_1758675429384_r8rq2y8t7,option_selected,"Option selected: {""type"":""continue_scenario""}",,,,,,continue_scenario,ai-chatbot,general-ai
2025-09-24T01:32:36.721Z,AFE123,session_1758675429384_r8rq2y8t7,option_selected,"Option selected: {""type"":""continue_question""}",,,,,,continue_question,ai-chatbot,general-ai
2025-09-24T01:32:39.139Z,AFE123,session_1758675429384_r8rq2y8t7,option_selected,"Option selected: {""type"":""continue_scenario""}",,,,,,continue_scenario,ai-chatbot,general-ai
2025-09-24T01:32:49.049Z,AFE123,session_1758675429384_r8rq2y8t7,option_selected,"Option selected: {""type"":""continue_question""}",,,,,,continue_question,ai-chatbot,general-ai
2025-09-24T01:32:52.086Z,AFE123,session_1758675429384_r8rq2y8t7,simulation_started,Started scenario: peer_pressure,,,,peer_pressure,,,,general-ai
2025-09-24T01:33:16.108Z,AFE123,session_1758675429384_r8rq2y8t7,questionnaire_started,Questionnaire started,,,,,,,ai-chatbot,general-ai
2025-09-24T01:33:16.122Z,AFE123,session_1758675429384_r8rq2y8t7,page_visited,User entered AI chatbot page,,,,,,,ai-chatbot,general-ai
2025-09-24T01:33:16.761Z,AFE123,session_1758675429384_r8rq2y8t7,option_selected,"Option selected: {""id"":""yes"",""text"":""Yes, let's start"",""value"":""yes""}",,,,,,yes,ai-chatbot,general-ai
2025-09-24T01:33:16.841Z,AFE123,session_1758675429384_r8rq2y8t7,questionnaire_option_selected,Question: intro_question,intro_question,"Yes, let's start",,,,yes,,general-ai
2025-09-24T01:33:19.120Z,AFE123,session_1758675429384_r8rq2y8t7,option_selected,"Option selected: {""id"":""yes"",""text"":""Yes"",""value"":""yes""}",,,,,,yes,ai-chatbot,general-ai
2025-09-24T01:33:19.181Z,AFE123,session_1758675429384_r8rq2y8t7,questionnaire_option_selected,Question: age_check,age_check,Yes,,,,yes,,general-ai
2025-09-24T01:33:20.928Z,AFE123,session_1758675429384_r8rq2y8t7,option_selected,"Option selected: {""id"":""yes"",""text"":""Yes"",""value"":""yes""}",,,,,,yes,ai-chatbot,general-ai
2025-09-24T01:33:20.986Z,AFE123,session_1758675429384_r8rq2y8t7,questionnaire_option_selected,Question: alcohol_experience,alcohol_experience,Yes,,,,yes,,general-ai
2025-09-24T01:33:22.782Z,AFE123,session_1758675429384_r8rq2y8t7,option_selected,"Option selected: {""id"":""yes"",""text"":""Yes, let's do it!"",""value"":""yes""}",,,,,,yes,ai-chatbot,general-ai
2025-09-24T01:33:22.837Z,AFE123,session_1758675429384_r8rq2y8t7,questionnaire_option_selected,Question: continue_assessment,continue_assessment,"Yes, let's do it!",,,,yes,,general-ai
2025-09-24T01:33:24.610Z,AFE123,session_1758675429384_r8rq2y8t7,option_selected,"Option selected: {""id"":""rarely"",""text"":""Rarely"",""value"":""rarely"",""points"":2}",,,,,,rarely,ai-chatbot,general-ai
2025-09-24T01:33:24.718Z,AFE123,session_1758675429384_r8rq2y8t7,questionnaire_option_selected,Question: drinking_frequency,drinking_frequency,Rarely,,,,rarely,,general-ai
2025-09-24T01:33:27.252Z,AFE123,session_1758675429384_r8rq2y8t7,option_selected,"Option selected: {""id"":""more_weekly"",""text"":""More than twice a week"",""value"":""more_weekly"",""points"":4}",,,,,,more_weekly,ai-chatbot,general-ai
